,phosphate,plate,replicate,treatment,weight
995,P-,A423-2,A,23,0.0
996,P-,A423-2,A,23,0.0
997,P-,A423-2,A,23,0.0
998,P-,A423-3,A,23,0.0157
999,P-,A423-3,A,23,0.0198
1000,P-,A423-3,A,23,0.0
1001,P-,A423-3,A,23,0.0
1002,P-,A423-3,A,23,0.0
1003,P-,A423-3,A,23,0.0
1004,P-,A423-3,A,23,0.0
1005,P-,A423-4,A,23,0.0291
1006,P-,A423-4,A,23,0.0
1007,P-,A423-4,A,23,0.0
1008,P-,A423-4,A,23,0.0236
1009,P-,A423-4,A,23,0.0
1010,P-,A423-4,A,23,0.0
1011,P-,A423-4,A,23,0.0
1012,P+,A473+1,A,73,0.0
1013,P+,A473+1,A,73,0.0
1014,P+,A473+1,A,73,0.0695
1015,P+,A473+1,A,73,0.0733
1016,P+,A473+1,A,73,0.0649
1017,P+,A473+2,A,73,0.0669
1018,P+,A473+2,A,73,0.0476
1019,P+,A473+2,A,73,0.0683
1020,P+,A473+2,A,73,0.0615
1021,P+,A473+3,A,73,0.0691
1022,P+,A473+3,A,73,0.0
1023,P+,A473+3,A,73,0.0
1024,P+,A473+3,A,73,0.0534
1025,P+,A473+4,A,73,0.0445
1026,P+,A473+4,A,73,0.0
1027,P+,A473+4,A,73,0.083
1028,P+,A473+4,A,73,0.0206
1029,P+,A473+4,A,73,0.063
1030,P+,A473+4,A,73,0.0567
1031,P+,A473+4,A,73,0.0409
1032,P-,A473-1,A,73,0.0
1033,P-,A473-1,A,73,0.0501
1034,P-,A473-1,A,73,0.0304
1035,P-,A473-1,A,73,0.0
1036,P-,A473-1,A,73,0.0251
1037,P-,A473-1,A,73,0.0148
1038,P-,A473-1,A,73,0.0311
1039,P-,A473-2,A,73,0.0
1040,P-,A473-2,A,73,0.0
1041,P-,A473-2,A,73,0.0635
1042,P-,A473-2,A,73,0.0
1043,P-,A473-2,A,73,0.0432
1044,P-,A473-2,A,73,0.0
1045,P-,A473-3,A,73,0.0343
1046,P-,A473-3,A,73,0.0159
1047,P-,A473-3,A,73,0.0
1048,P-,A473-3,A,73,0.0252
1049,P-,A473-3,A,73,0.0509
1050,P-,A473-3,A,73,0.0
1051,P-,A473-3,A,73,0.0
1052,P-,A473-4,A,73,0.0481
1053,P-,A473-4,A,73,0.0173
1054,P-,A473-4,A,73,0.0001
1055,P-,A473-4,A,73,0.0203
1056,P-,A473-4,A,73,0.0353
1057,P+,A480+1,A,80,0.0679
1058,P+,A480+1,A,80,0.0
1059,P+,A480+1,A,80,0.0669
1060,P+,A480+1,A,80,0.0419
1061,P+,A480+1,A,80,0.0
1062,P+,A480+2,A,80,0.0
1063,P+,A480+2,A,80,0.0475
1064,P+,A480+2,A,80,0.1474
1065,P+,A480+2,A,80,0.0758
1066,P+,A480+2,A,80,0.0
1067,P+,A480+2,A,80,0.0
1068,P+,A480+3,A,80,0.0
1069,P+,A480+3,A,80,0.0
1070,P+,A480+3,A,80,0.0
1071,P+,A480+4,A,80,0.0
1072,P+,A480+4,A,80,0.1174
1073,P+,A480+4,A,80,0.0
1074,P+,A480+4,A,80,0.1205
1075,P+,A480+4,A,80,0.0
1076,P+,A480+4,A,80,0.0
1077,P+,A480+4,A,80,0.1045
1078,P-,A480-1,A,80,0.0205
1079,P-,A480-1,A,80,0.0141
1080,P-,A480-1,A,80,0.0254
1081,P-,A480-1,A,80,0.0028
1082,P-,A480-1,A,80,0.0
1083,P-,A480-1,A,80,0.0337
1084,P-,A480-1,A,80,0.0
1085,P-,A480-2,A,80,0.0345
1086,P-,A480-2,A,80,0.0
1087,P-,A480-2,A,80,0.0145
1088,P-,A480-2,A,80,0.0
1089,P-,A480-2,A,80,0.0319
1090,P-,A480-2,A,80,0.0
1091,P-,A480-3,A,80,0.0228
1092,P-,A480-3,A,80,0.0
1093,P-,A480-3,A,80,0.0
1094,P-,A480-3,A,80,0.0369
1095,P-,A480-3,A,80,0.0
1096,P-,A480-3,A,80,0.0323
1097,P-,A480-4,A,80,0.0373
1098,P-,A480-4,A,80,0.0
1099,P-,A480-4,A,80,0.0009
1100,P-,A480-4,A,80,0.0
1101,P+,A483+1,A,83,0.0712
1102,P+,A483+1,A,83,0.0004
1103,P+,A483+1,A,83,0.0088
1104,P+,A483+1,A,83,0.0
1105,P+,A483+1,A,83,0.0
1106,P+,A483+1,A,83,0.1247
1107,P+,A483+2,A,83,0.0615
1108,P+,A483+2,A,83,0.0527
1109,P+,A483+2,A,83,0.0
1110,P+,A483+2,A,83,0.0686
1111,P+,A483+2,A,83,0.057
1112,P+,A483+3,A,83,0.0
1113,P+,A483+3,A,83,0.0
1114,P+,A483+3,A,83,0.0993
1115,P+,A483+4,A,83,0.0081
1116,P+,A483+4,A,83,0.0459
1117,P+,A483+4,A,83,0.1083
1118,P+,A483+4,A,83,0.0
1119,P+,A483+4,A,83,0.1105
1120,P+,A483+4,A,83,0.0
1121,P-,A483-2,A,83,0.0
1122,P-,A483-2,A,83,0.0056
1123,P-,A483-2,A,83,0.0366
1124,P-,A483-3,A,83,0.0439
1125,P-,A483-3,A,83,0.0
1126,P-,A483-3,A,83,0.0
1127,P-,A483-3,A,83,0.0
1128,P-,A483-3,A,83,0.0301
1129,P-,A483-3,A,83,0.0284
1130,P-,A483-4,A,83,0.02
1131,P-,A483-4,A,83,0.0025
1132,P-,A483-4,A,83,0.0456
1133,P-,A483-4,A,83,0.0002
1134,P-,A483-4,A,83,0.0
1135,P-,A483-4,A,83,0.0
1136,P-,A483-4,A,83,0.0
1137,P+,A491+1,A,91,0.0542
1138,P+,A491+1,A,91,0.0455
1139,P+,A491+1,A,91,0.0
1140,P+,A491+1,A,91,0.0
1141,P+,A491+1,A,91,0.044
1142,P+,A491+1,A,91,0.0891
1143,P+,A491+1,A,91,0.0139
1144,P+,A491+2,A,91,0.0
1145,P+,A491+2,A,91,0.0669
1146,P+,A491+2,A,91,0.094
1147,P+,A491+2,A,91,0.0699
1148,P+,A491+2,A,91,0.0884
1149,P+,A491+2,A,91,0.0
1150,P+,A491+3,A,91,0.0
1151,P+,A491+3,A,91,0.0
1152,P+,A491+3,A,91,0.068
1153,P+,A491+3,A,91,0.0639
1154,P+,A491+3,A,91,0.0576
1155,P+,A491+3,A,91,0.0573
1156,P+,A491+3,A,91,0.0605
1157,P+,A491+4,A,91,0.0313
1158,P+,A491+4,A,91,0.0452
1159,P+,A491+4,A,91,0.0461
1160,P+,A491+4,A,91,0.0593
1161,P+,A491+4,A,91,0.0508
1162,P+,A491+4,A,91,0.0
1163,P-,A491-1,A,91,0.0206
1164,P-,A491-1,A,91,0.0
1165,P-,A491-1,A,91,0.0156
1166,P-,A491-1,A,91,0.0085
1167,P-,A491-1,A,91,0.0
1168,P-,A491-1,A,91,0.0176
1169,P-,A491-1,A,91,0.0074
1170,P-,A491-2,A,91,0.0164
1171,P-,A491-2,A,91,0.0074
1172,P-,A491-2,A,91,0.0051
1173,P-,A491-2,A,91,0.005
1174,P-,A491-2,A,91,0.0106
1175,P-,A491-2,A,91,0.0
1176,P-,A491-2,A,91,0.0187
1177,P-,A491-3,A,91,0.0
1178,P-,A491-3,A,91,0.0
1179,P-,A491-3,A,91,0.0
1180,P-,A491-3,A,91,0.0
1181,P-,A491-3,A,91,0.0
1182,P-,A491-3,A,91,0.0283
1183,P-,A491-3,A,91,0.0
1184,P-,A491-4,A,91,0.0139
1185,P-,A491-4,A,91,0.0
1186,P-,A491-4,A,91,0.0
1187,P-,A491-4,A,91,0.0122
1188,P-,A491-4,A,91,0.0172
1189,P-,A491-4,A,91,0.0
1190,P+,A4MOCK+1,A,MOCK,0.0
1191,P+,A4MOCK+1,A,MOCK,0.0014
1192,P+,A4MOCK+1,A,MOCK,0.0957
1193,P+,A4MOCK+1,A,MOCK,0.0392
1194,P+,A4MOCK+1,A,MOCK,0.0
1195,P+,A4MOCK+1,A,MOCK,0.0765
1196,P+,A4MOCK+1,A,MOCK,0.0
1197,P+,A4MOCK+2,A,MOCK,0.0
1198,P+,A4MOCK+2,A,MOCK,0.0988
1199,P+,A4MOCK+2,A,MOCK,0.0
1200,P+,A4MOCK+2,A,MOCK,0.0624
1201,P+,A4MOCK+2,A,MOCK,0.0005
1202,P+,A4MOCK+2,A,MOCK,0.0
1203,P+,A4MOCK+2,A,MOCK,0.0
1204,P+,A4MOCK+3,A,MOCK,0.0
1205,P+,A4MOCK+3,A,MOCK,0.0345
1206,P+,A4MOCK+3,A,MOCK,0.0469
1207,P+,A4MOCK+3,A,MOCK,0.0381
1208,P+,A4MOCK+3,A,MOCK,0.065
1209,P+,A4MOCK+3,A,MOCK,0.0664
1210,P+,A4MOCK+3,A,MOCK,0.0
1211,P+,A4MOCK+4,A,MOCK,0.0
1212,P+,A4MOCK+4,A,MOCK,0.0
1213,P+,A4MOCK+4,A,MOCK,0.0799
1214,P+,A4MOCK+4,A,MOCK,0.0504
1215,P+,A4MOCK+4,A,MOCK,0.0
1216,P+,A4MOCK+4,A,MOCK,0.0399
1217,P+,A4MOCK+4,A,MOCK,0.0
1218,P-,A4MOCK-1,A,MOCK,0.0143
1219,P-,A4MOCK-1,A,MOCK,0.0046
1220,P-,A4MOCK-1,A,MOCK,0.0094
1221,P-,A4MOCK-1,A,MOCK,0.0123
1222,P-,A4MOCK-1,A,MOCK,0.0
1223,P-,A4MOCK-1,A,MOCK,0.0
1224,P-,A4MOCK-1,A,MOCK,0.0
1225,P-,A4MOCK-2,A,MOCK,0.0004
1226,P-,A4MOCK-2,A,MOCK,0.0009
1227,P-,A4MOCK-2,A,MOCK,0.0029
1228,P-,A4MOCK-2,A,MOCK,0.0286
1229,P-,A4MOCK-2,A,MOCK,0.0
1230,P-,A4MOCK-2,A,MOCK,0.0
1231,P-,A4MOCK-2,A,MOCK,0.0209
1232,P-,A4MOCK-3,A,MOCK,0.0
1233,P-,A4MOCK-3,A,MOCK,0.0167
1234,P-,A4MOCK-3,A,MOCK,0.0099
1235,P-,A4MOCK-3,A,MOCK,0.0
1236,P-,A4MOCK-3,A,MOCK,0.0112
1237,P-,A4MOCK-3,A,MOCK,0.0005
1238,P-,A4MOCK-3,A,MOCK,0.0133
1239,P-,A4MOCK-4,A,MOCK,0.0
1240,P-,A4MOCK-4,A,MOCK,0.0152
1241,P-,A4MOCK-4,A,MOCK,0.0139
1242,P-,A4MOCK-4,A,MOCK,0.0124
1243,P-,A4MOCK-4,A,MOCK,0.0
1244,P-,A4MOCK-4,A,MOCK,0.001
1245,P-,A4MOCK-4,A,MOCK,0.0225
1246,P+,A526+1,A,26,0.0693
1247,P+,A526+1,A,26,0.0
1248,P+,A526+1,A,26,0.0624
1249,P+,A526+1,A,26,0.0517
1250,P+,A526+1,A,26,0.0
1251,P+,A526+1,A,26,0.0006
1252,P+,A526+1,A,26,0.0
1253,P+,A526+2,A,26,0.0
1254,P+,A526+2,A,26,0.0
1255,P+,A526+2,A,26,0.0
1256,P+,A526+2,A,26,0.0
1257,P+,A526+3,A,26,0.0
1258,P+,A526+3,A,26,0.0488
1259,P+,A526+3,A,26,0.0
1260,P+,A526+3,A,26,0.0426
1261,P+,A526+3,A,26,0.0
1262,P+,A526+3,A,26,0.0
1263,P+,A526+4,A,26,0.05
1264,P+,A526+4,A,26,0.0538
1265,P+,A526+4,A,26,0.0179
1266,P+,A526+4,A,26,0.0
1267,P+,A526+4,A,26,0.0
1268,P+,A526+4,A,26,0.0
1269,P+,A526+4,A,26,0.0
1270,P-,A526-1,A,26,0.0
1271,P-,A526-1,A,26,0.0132
1272,P-,A526-1,A,26,0.0
1273,P-,A526-1,A,26,0.0
1274,P-,A526-1,A,26,0.0
1275,P-,A526-1,A,26,0.0
1276,P-,A526-1,A,26,0.0
1277,P-,A526-2,A,26,0.0
1278,P-,A526-2,A,26,0.0
1279,P-,A526-2,A,26,0.0
1280,P-,A526-2,A,26,0.0
1281,P-,A526-2,A,26,0.0
1282,P-,A526-2,A,26,0.0
1283,P-,A526-3,A,26,0.0045
1284,P-,A526-3,A,26,0.0096
1285,P-,A526-3,A,26,0.0
1286,P-,A526-3,A,26,0.015
1287,P-,A526-3,A,26,0.0
1288,P-,A526-3,A,26,0.0
1289,P-,A526-3,A,26,0.0153
1290,P-,A526-4,A,26,0.0212
1291,P-,A526-4,A,26,0.0
1292,P-,A526-4,A,26,0.0
1293,P-,A526-4,A,26,0.0
1294,P-,A526-4,A,26,0.0089
1295,P-,A526-4,A,26,0.0104
1296,P-,A526-4,A,26,0.0
1297,P+,A566+1,A,66,0.0
1298,P+,A566+1,A,66,0.105
1299,P+,A566+1,A,66,0.0
1300,P+,A566+2,A,66,0.0395
1301,P+,A566+2,A,66,0.0
1302,P+,A566+2,A,66,0.0
1303,P+,A566+3,A,66,0.0
1304,P+,A566+3,A,66,0.0765
1305,P+,A566+3,A,66,0.0
1306,P+,A566+3,A,66,0.0217
1307,P+,A566+3,A,66,0.0149
1308,P+,A566+4,A,66,0.0
1309,P+,A566+4,A,66,0.0491
1310,P-,A566-1,A,66,0.0223
1311,P-,A566-1,A,66,0.0
1312,P-,A566-1,A,66,0.0
1313,P-,A566-2,A,66,0.0
1314,P-,A566-2,A,66,0.0093
1315,P-,A566-3,A,66,0.0219
1316,P-,A566-3,A,66,0.0
1317,P-,A566-3,A,66,0.0151
1318,P-,A566-3,A,66,0.011
1319,P-,A566-3,A,66,0.0114
1320,P-,A566-4,A,66,0.0
1321,P-,A566-4,A,66,0.0083
1322,P-,A566-4,A,66,0.0
1323,P+,A5126+1,A,126,0.0304
1324,P+,A5126+1,A,126,0.0344
1325,P+,A5126+1,A,126,0.0
1326,P+,A5126+1,A,126,0.0101
1327,P+,A5126+1,A,126,0.0
1328,P+,A5126+1,A,126,0.0
1329,P+,A5126+1,A,126,0.0693
1330,P+,A5126+2,A,126,0.0
1331,P+,A5126+2,A,126,0.0
1332,P+,A5126+2,A,126,0.0
1333,P+,A5126+2,A,126,0.0
1334,P+,A5126+2,A,126,0.0294
1335,P+,A5126+2,A,126,0.0
1336,P+,A5126+2,A,126,0.0796
1337,P+,A5126+3,A,126,0.074
1338,P+,A5126+3,A,126,0.0
1339,P+,A5126+3,A,126,0.0662
1340,P+,A5126+3,A,126,0.0
1341,P+,A5126+3,A,126,0.0
1342,P+,A5126+3,A,126,0.0465
1343,P+,A5126+3,A,126,0.0649
1344,P+,A5126+4,A,126,0.0226
1345,P+,A5126+4,A,126,0.0519
1346,P+,A5126+4,A,126,0.0464
1347,P+,A5126+4,A,126,0.0
1348,P+,A5126+4,A,126,0.0
1349,P+,A5126+4,A,126,0.0389
1350,P+,A5126+4,A,126,0.068
1351,P-,A5126-1,A,126,0.0139
1352,P-,A5126-1,A,126,0.014
1353,P-,A5126-1,A,126,0.0
1354,P-,A5126-1,A,126,0.0
1355,P-,A5126-1,A,126,0.0202
1356,P-,A5126-1,A,126,0.0103
1357,P-,A5126-1,A,126,0.0151
1358,P-,A5126-2,A,126,0.0163
1359,P-,A5126-2,A,126,0.0
1360,P-,A5126-2,A,126,0.0251
1361,P-,A5126-2,A,126,0.0
1362,P-,A5126-2,A,126,0.0117
1363,P-,A5126-2,A,126,0.0059
1364,P-,A5126-2,A,126,0.0
1365,P-,A5126-3,A,126,0.0
1366,P-,A5126-3,A,126,0.0298
1367,P-,A5126-3,A,126,0.0
1368,P-,A5126-3,A,126,0.0
1369,P-,A5126-3,A,126,0.0122
1370,P-,A5126-3,A,126,0.023
1371,P-,A5126-3,A,126,0.0
1372,P-,A5126-4,A,126,0.0117
1373,P-,A5126-4,A,126,0.0119
1374,P-,A5126-4,A,126,0.0177
1375,P-,A5126-4,A,126,0.002
1376,P-,A5126-4,A,126,0.0087
1377,P-,A5126-4,A,126,0.012
1378,P-,A5126-4,A,126,0.013
1379,P+,A5235+1,A,235,0.0798
1380,P+,A5235+1,A,235,0.0606
1381,P+,A5235+1,A,235,0.0
1382,P+,A5235+1,A,235,0.0
1383,P+,A5235+1,A,235,0.0547
1384,P+,A5235+1,A,235,0.0
1385,P+,A5235+1,A,235,0.0
1386,P+,A5235+2,A,235,0.0696
1387,P+,A5235+2,A,235,0.0593
1388,P+,A5235+2,A,235,0.0
1389,P+,A5235+2,A,235,0.0351
1390,P+,A5235+2,A,235,0.0346
1391,P+,A5235+3,A,235,0.0527
1392,P+,A5235+3,A,235,0.0483
1393,P+,A5235+3,A,235,0.0
1394,P+,A5235+3,A,235,0.0
1395,P+,A5235+3,A,235,0.0
1396,P+,A5235+4,A,235,0.0834
1397,P+,A5235+4,A,235,0.1001
1398,P+,A5235+4,A,235,0.0
1399,P+,A5235+4,A,235,0.0
1400,P+,A5235+4,A,235,0.0
1401,P+,A5235+4,A,235,0.0
1402,P+,A5235+4,A,235,0.0
1403,P-,A5235-1,A,235,0.014
1404,P-,A5235-1,A,235,0.0
1405,P-,A5235-1,A,235,0.0
1406,P-,A5235-1,A,235,0.0
1407,P-,A5235-1,A,235,0.0157
1408,P-,A5235-2,A,235,0.0
1409,P-,A5235-2,A,235,0.0111
1410,P-,A5235-2,A,235,0.0
1411,P-,A5235-2,A,235,0.0097
1412,P-,A5235-2,A,235,0.0
1413,P-,A5235-2,A,235,0.0122
1414,P-,A5235-2,A,235,0.0
1415,P-,A5235-3,A,235,0.0
1416,P-,A5235-3,A,235,0.0005
1417,P-,A5235-3,A,235,0.0
1418,P-,A5235-3,A,235,0.0
1419,P-,A5235-3,A,235,0.0057
1420,P-,A5235-4,A,235,0.0
1421,P-,A5235-4,A,235,0.0159
1422,P-,A5235-4,A,235,0.0015
1423,P-,A5235-4,A,235,0.0188
1424,P-,A5235-4,A,235,0.0
1425,P-,A5235-4,A,235,0.0159
1426,P-,A5235-4,A,235,0.0
1427,P+,A5241+1,A,241,0.031
1428,P+,A5241+1,A,241,0.0669
1429,P+,A5241+1,A,241,0.0416
1430,P+,A5241+1,A,241,0.0
1431,P+,A5241+1,A,241,0.0
1432,P+,A5241+1,A,241,0.0
1433,P+,A5241+1,A,241,0.0
1434,P+,A5241+2,A,241,0.0208
1435,P+,A5241+2,A,241,0.0531
1436,P+,A5241+2,A,241,0.0
1437,P+,A5241+2,A,241,0.058
1438,P+,A5241+2,A,241,0.0129
1439,P+,A5241+3,A,241,0.0
1440,P+,A5241+3,A,241,0.0714
1441,P+,A5241+3,A,241,0.0
1442,P+,A5241+3,A,241,0.0443
1443,P+,A5241+3,A,241,0.0
1444,P+,A5241+3,A,241,0.0
1445,P+,A5241+3,A,241,0.0
1446,P+,A5241+4,A,241,0.0
1447,P+,A5241+4,A,241,0.0
1448,P+,A5241+4,A,241,0.049
1449,P-,A5241-1,A,241,0.015
1450,P-,A5241-1,A,241,0.0098
1451,P-,A5241-1,A,241,0.0031
1452,P-,A5241-1,A,241,0.0
1453,P-,A5241-1,A,241,0.0057
1454,P-,A5241-1,A,241,0.0
1455,P-,A5241-2,A,241,0.0237
1456,P-,A5241-2,A,241,0.0
1457,P-,A5241-2,A,241,0.0
1458,P-,A5241-2,A,241,0.0222
1459,P-,A5241-2,A,241,0.0
1460,P-,A5241-2,A,241,0.0
1461,P-,A5241-2,A,241,0.0251
1462,P-,A5241-3,A,241,0.0016
1463,P-,A5241-3,A,241,0.0
1464,P-,A5241-3,A,241,0.0
1465,P-,A5241-3,A,241,0.0214
1466,P-,A5241-3,A,241,0.0081
1467,P-,A5241-3,A,241,0.0191
1468,P-,A5241-4,A,241,0.0
1469,P-,A5241-4,A,241,0.0
1470,P-,A5241-4,A,241,0.0
1471,P-,A5241-4,A,241,0.0
1472,P-,A5241-4,A,241,0.0199
1473,P-,A5241-4,A,241,0.0083
1474,P-,A5241-4,A,241,0.0065
1475,P+,A5MOCK+1,A,MOCK,0.0803
1476,P+,A5MOCK+1,A,MOCK,0.0
1477,P+,A5MOCK+1,A,MOCK,0.0279
1478,P+,A5MOCK+1,A,MOCK,0.0
1479,P+,A5MOCK+1,A,MOCK,0.0
1480,P+,A5MOCK+1,A,MOCK,0.0211
1481,P+,A5MOCK+1,A,MOCK,0.0
1482,P+,A5MOCK+2,A,MOCK,0.0024
1483,P+,A5MOCK+2,A,MOCK,0.0262
1484,P+,A5MOCK+2,A,MOCK,0.0507
1485,P+,A5MOCK+2,A,MOCK,0.0506
1486,P+,A5MOCK+2,A,MOCK,0.0332
1487,P+,A5MOCK+2,A,MOCK,0.0377
1488,P+,A5MOCK+2,A,MOCK,0.0529
1489,P+,A5MOCK+3,A,MOCK,0.039
1490,P+,A5MOCK+3,A,MOCK,0.0165
1491,P+,A5MOCK+3,A,MOCK,0.0322
1492,P+,A5MOCK+3,A,MOCK,0.0144
1493,P+,A5MOCK+3,A,MOCK,0.0281
1494,P+,A5MOCK+3,A,MOCK,0.0536
1495,P+,A5MOCK+3,A,MOCK,0.0416
1496,P+,A5MOCK+4,A,MOCK,0.0406
1497,P+,A5MOCK+4,A,MOCK,0.0668
1498,P+,A5MOCK+4,A,MOCK,0.0652
1499,P+,A5MOCK+4,A,MOCK,0.0219
1500,P+,A5MOCK+4,A,MOCK,0.0
1501,P+,A5MOCK+4,A,MOCK,0.0278
1502,P+,A5MOCK+4,A,MOCK,0.0
1503,P-,A5MOCK-1,A,MOCK,0.0
1504,P-,A5MOCK-1,A,MOCK,0.026
1505,P-,A5MOCK-1,A,MOCK,0.0
1506,P-,A5MOCK-1,A,MOCK,0.0
1507,P-,A5MOCK-1,A,MOCK,0.0123
1508,P-,A5MOCK-1,A,MOCK,0.0
1509,P-,A5MOCK-1,A,MOCK,0.0
1510,P-,A5MOCK-2,A,MOCK,0.005
1511,P-,A5MOCK-2,A,MOCK,0.0
1512,P-,A5MOCK-2,A,MOCK,0.0
1513,P-,A5MOCK-2,A,MOCK,0.0117
1514,P-,A5MOCK-2,A,MOCK,0.0
1515,P-,A5MOCK-2,A,MOCK,0.0
1516,P-,A5MOCK-2,A,MOCK,0.0249
1517,P-,A5MOCK-4,A,MOCK,0.0137
1518,P-,A5MOCK-4,A,MOCK,0.0126
1519,P-,A5MOCK-4,A,MOCK,0.0103
1520,P-,A5MOCK-4,A,MOCK,0.0
1521,P-,A5MOCK-4,A,MOCK,0.0192
1522,P-,A5MOCK-4,A,MOCK,0.0002
1523,P-,A5MOCK-4,A,MOCK,0.0
1524,P+,A61+1,A,1,0.0573
1525,P+,A61+1,A,1,0.0688
1526,P+,A61+1,A,1,0.0
1527,P+,A61+1,A,1,0.0
1528,P+,A61+1,A,1,0.0512
1529,P+,A61+1,A,1,0.0898
1530,P+,A61+1,A,1,0.0
1531,P+,A61+2,A,1,0.0
1532,P+,A61+2,A,1,0.0036
1533,P+,A61+2,A,1,0.0381
1534,P+,A61+2,A,1,0.0669
1535,P+,A61+2,A,1,0.0231
1536,P+,A61+2,A,1,0.0948
1537,P+,A61+2,A,1,0.0603
1538,P+,A61+3,A,1,0.0802
1539,P+,A61+3,A,1,0.0716
1540,P+,A61+3,A,1,0.0164
1541,P+,A61+3,A,1,0.0576
1542,P+,A61+3,A,1,0.064
1543,P+,A61+3,A,1,0.0364
1544,P+,A61+3,A,1,0.0049
1545,P+,A61+4,A,1,0.0311
1546,P+,A61+4,A,1,0.0833
1547,P+,A61+4,A,1,0.0563
1548,P+,A61+4,A,1,0.0
1549,P+,A61+4,A,1,0.051
1550,P+,A61+4,A,1,0.075
1551,P+,A61+4,A,1,0.0798
1552,P-,A61-1,A,1,0.0
1553,P-,A61-1,A,1,0.0
1554,P-,A61-1,A,1,0.041
1555,P-,A61-1,A,1,0.0
1556,P-,A61-1,A,1,0.0
1557,P-,A61-1,A,1,0.0
1558,P-,A61-1,A,1,0.0
1559,P-,A61-2,A,1,0.0222
1560,P-,A61-2,A,1,0.0113
1561,P-,A61-2,A,1,0.0
1562,P-,A61-2,A,1,0.0216
1563,P-,A61-2,A,1,0.0
1564,P-,A61-2,A,1,0.0286
1565,P-,A61-2,A,1,0.0
1566,P-,A61-3,A,1,0.0232
1567,P-,A61-3,A,1,0.0098
1568,P-,A61-3,A,1,0.0
1569,P-,A61-3,A,1,0.0
1570,P-,A61-3,A,1,0.0287
1571,P-,A61-3,A,1,0.0
1572,P-,A61-3,A,1,0.0228
1573,P-,A61-4,A,1,0.0
1574,P-,A61-4,A,1,0.0
1575,P-,A61-4,A,1,0.0214
1576,P-,A61-4,A,1,0.0035
1577,P-,A61-4,A,1,0.0
1578,P-,A61-4,A,1,0.0046
1579,P-,A61-4,A,1,0.0
1580,P+,A634+1,A,34,0.0331
1581,P+,A634+1,A,34,0.0
1582,P+,A634+1,A,34,0.0
1583,P+,A634+1,A,34,0.0
1584,P+,A634+1,A,34,0.0247
1585,P+,A634+2,A,34,0.0
1586,P+,A634+2,A,34,0.0369
1587,P+,A634+2,A,34,0.0047
1588,P+,A634+2,A,34,0.0
1589,P+,A634+2,A,34,0.0
1590,P+,A634+3,A,34,0.0679
1591,P+,A634+3,A,34,0.0
1592,P+,A634+3,A,34,0.0432
1593,P+,A634+3,A,34,0.0277
1594,P+,A634+4,A,34,0.0443
1595,P+,A634+4,A,34,0.0407
1596,P+,A634+4,A,34,0.0
1597,P+,A634+4,A,34,0.0553
1598,P+,A634+4,A,34,0.0347
1599,P+,A634+4,A,34,0.0774
1600,P-,A634-1,A,34,0.0
1601,P-,A634-1,A,34,0.0
1602,P-,A634-1,A,34,0.0251
1603,P-,A634-1,A,34,0.0
1604,P-,A634-1,A,34,0.0238
1605,P-,A634-1,A,34,0.0
1606,P-,A634-2,A,34,0.0099
1607,P-,A634-2,A,34,0.0158
1608,P-,A634-2,A,34,0.006
1609,P-,A634-2,A,34,0.0129
1610,P-,A634-2,A,34,0.0
1611,P-,A634-2,A,34,0.0185
1612,P-,A666-3,A,66,0.0
1613,P-,A666-3,A,66,0.0
1614,P-,A666-3,A,66,0.0072
1615,P-,A666-3,A,66,0.008
1616,P-,A666-3,A,66,0.0185
1617,P-,A666-3,A,66,0.0044
1618,P-,A666-4,A,66,0.0
1619,P-,A666-4,A,66,0.0
1620,P-,A666-4,A,66,0.0
1621,P-,A666-4,A,66,0.0268
1622,P-,A666-4,A,66,0.0065
1623,P-,A666-4,A,66,0.0127
1624,P-,A666-4,A,66,0.0122
1625,P+,A658+1,A,58,0.0633
1626,P+,A658+1,A,58,0.0
1627,P+,A658+1,A,58,0.054
1628,P+,A658+1,A,58,0.0861
1629,P+,A658+1,A,58,0.078
1630,P+,A658+1,A,58,0.0111
1631,P+,A658+1,A,58,0.0
1632,P+,A658+2,A,58,0.0
1633,P+,A658+2,A,58,0.0
1634,P+,A658+2,A,58,0.0381
1635,P+,A658+2,A,58,0.0418
1636,P+,A658+2,A,58,0.0
1637,P+,A658+2,A,58,0.368
1638,P+,A658+3,A,58,0.0131
1639,P+,A658+3,A,58,0.0199
1640,P+,A658+3,A,58,0.0081
1641,P+,A658+3,A,58,0.0948
1642,P+,A658+3,A,58,0.083
1643,P+,A658+3,A,58,0.0
1644,P+,A658+4,A,58,0.0
1645,P+,A658+4,A,58,0.0481
1646,P+,A658+4,A,58,0.0
1647,P+,A658+4,A,58,0.0
1648,P+,A658+4,A,58,0.0
1649,P-,A658-1,A,58,0.0241
1650,P-,A658-1,A,58,0.0
1651,P-,A658-1,A,58,0.0
1652,P-,A658-1,A,58,0.019
1653,P-,A658-1,A,58,0.0054
1654,P-,A658-1,A,58,0.0263
1655,P-,A658-1,A,58,0.0
1656,P-,A658-2,A,58,0.0074
1657,P-,A658-2,A,58,0.0132
1658,P-,A658-2,A,58,0.0144
1659,P-,A658-2,A,58,0.0244
1660,P-,A658-2,A,58,0.0
1661,P-,A658-2,A,58,0.0
1662,P-,A658-3,A,58,0.0
1663,P-,A658-3,A,58,0.0
1664,P-,A658-3,A,58,0.0
1665,P-,A658-3,A,58,0.0466
